,Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Outlet_Year,Item_Outlet_Sales
11441,8,10.195,9185,0.031510547374999996,1989,43.0428,1548,7996,4641,9294,18,1734.709435394166
11442,9,13.5,9185,0.094141186,726,188.1872,1553,1553,5583,9294,33,7303.584374986184
11443,9,4.805,5019,0.037692295,1136,127.0704,1550,7996,4641,9294,16,4983.210191879556
11444,10,17.2,5019,0.042124032,1084,148.7418,925,7996,5583,1805,22,854.1443891945323
11445,10,9.0,9185,0.065381597,1989,177.137,1548,7996,4641,9294,18,7295.9335735695295
11446,10,19.75,9185,0.020835893,2013,187.9872,925,7996,5583,1805,22,1084.6254113009093
11447,9,10.3,9185,0.07886623,1086,177.937,1550,4655,3980,9294,21,7051.882239651911
11448,10,15.6,9185,0.0262839746,1989,176.0054,1548,7996,4641,9294,18,7257.617664461178
11449,10,16.1,5019,0.160052329,1426,35.3558,1548,7996,4641,9294,18,1417.2545230329267
11450,9,9.3,9185,0.043853769,362,191.9846,1550,4655,3980,9294,21,7624.025963638861
11451,9,9.695000000000002,5019,0.083043068,1426,246.5144,880,7996,3980,1805,35,1398.2374571256892
11452,9,11.85,5019,0.055945372,1086,53.2666,1546,4655,5583,1546,11,1909.3707210928817
11453,9,16.75,9185,0.081780186,2013,256.6988,1543,7996,4641,9294,13,9129.251075810373
11454,10,18.85,9185,0.055312384,1086,131.4284,1553,1553,5583,9294,33,5075.097274162343
11455,9,7.895,5019,0.061299601,186,55.4588,1548,7996,4641,9294,18,2242.183897810662
11456,8,19.85,9185,0.04574024,2013,127.102,1550,4655,3980,9294,21,5013.78169302355
11457,9,11.35,5019,0.023303069,1136,185.4608,1553,1553,5583,9294,33,7209.837510607356
11458,9,16.0,9185,0.090337797,1136,140.3154,1546,4655,5583,1546,11,5105.279499354042
11459,10,11.65,9185,0.039999537,1989,229.8694,1548,7996,4641,9294,18,9514.024343550063
11460,10,16.5,5019,0.066519424,186,183.2292,1546,4655,5583,1546,11,6698.136712879216
11461,9,7.17,5019,0.059678319,2013,129.5968,1553,1553,5583,9294,33,5002.721256691468
11462,9,17.7,5019,0.041015006,2013,82.6276,1548,7996,4641,9294,18,3363.9433545059637
11463,8,5.675,5019,0.023629875,1989,156.2288,1543,7996,4641,9294,13,5521.311361988915
11464,8,14.15,9185,0.041976732,1136,54.4982,1559,4655,5583,1559,35,3313.8555836571704
11465,8,17.2,9185,0.157182948,736,158.9578,1543,7996,4641,9294,13,5604.778162020845
11466,10,9.6,9185,0.096492692,726,165.8158,1548,7996,4641,9294,18,6818.755570835232
11467,10,14.0,5019,0.10973985909999999,1426,141.5812,1559,4655,5583,1559,35,8730.775669257562
11468,10,20.6,9185,0.023489402,2013,93.7778,1550,4655,3980,9294,21,3684.5603384076453
11469,9,10.195,9185,0.160588464,1426,143.4154,1546,4655,5583,1546,11,5215.799310826804
11470,9,7.89,9185,0.035959521,1136,120.8782,1559,4655,5583,1559,35,7446.530699751294
11471,10,19.7,9185,0.024795057,726,82.2592,1543,7996,4641,9294,13,2877.119387115969
11472,10,11.35,9185,0.030855031,1989,49.7008,1550,4655,3980,9294,21,1932.206427036128
11473,9,6.235,9185,0.020194535,1548,257.6962,1550,7996,4641,9294,16,10230.118446009865
11474,9,18.2,9185,0.090410295,2013,196.211,1543,7996,4641,9294,13,6947.022156012973
11475,9,15.6,9185,0.04494821,1136,240.3854,1553,1553,5583,9294,33,9375.676497661898
11476,9,7.785,5019,0.038348445,2013,103.4964,1543,7996,4641,9294,13,3631.142920561377
11477,8,18.85,9185,0.141929473,1084,169.9132,1548,7996,4641,9294,18,6986.305944599047
11478,8,16.85,9185,0.04466528,2013,184.9266,1543,7996,4641,9294,13,6547.56687365541
11479,9,10.695,5019,0.011490085,1989,72.0038,1543,7996,4641,9294,13,2515.682608634407
11480,10,16.75,9185,0.075672596,858,36.8532,1553,1553,5583,9294,33,1393.6871975971144
11481,10,9.6,9185,0.006698103,1548,165.8184,1550,7996,3980,9294,23,7638.527743848735
11482,9,18.7,9185,0.014615718,726,52.4324,1550,4655,3980,9294,21,2042.242426332738
11483,9,15.2,9185,0.019034783,1989,238.4248,1550,7996,3980,9294,23,11031.737747276615
11484,9,16.1,5019,0.013651105,2013,106.7596,1546,4655,5583,1546,11,3877.350135720004
11485,10,16.7,5019,0.060998134,1086,97.2384,1548,7996,4641,9294,18,3967.003327711057
11486,9,9.395,5019,0.132314096,1426,88.5198,1543,7996,4641,9294,13,3092.6546998381464
11487,10,10.5,5019,0.048197901,1136,48.3376,1550,7996,4641,9294,16,1865.7552688512071
11488,9,14.15,9185,0.038063173,269,122.5046,1546,4655,5583,1546,11,4452.78835732629
11489,9,9.06,9185,0.009768132,280,211.456,1553,1553,5583,9294,33,8247.565045295063
11490,10,12.1,9185,0.02046897,1989,150.2734,1559,4655,5583,1559,35,9296.998956658046
11491,10,17.75,5019,0.118188689,1086,185.224,880,7996,3980,1805,35,1045.2740919615262
11492,9,17.6,9185,0.097612596,1136,88.1856,1546,4655,5583,1546,11,3184.363656367824
11493,9,8.43,9185,0.178055216,1548,172.0422,1548,7996,4641,9294,18,7073.066371083158
11494,10,7.81,9185,0.067399162,726,246.2486,1553,1553,5583,9294,33,9602.75720365402
11495,8,6.57,9185,0.097031198,1548,192.882,1550,4655,3980,9294,21,7651.922049527412
11496,9,8.27,9185,0.018851756,858,241.288,1548,7996,4641,9294,18,10004.7020229003
11497,10,20.7,5019,0.0687943465,1086,101.0042,880,7996,3980,1805,35,564.8840754672241
11498,9,7.235,9185,0.077168705,1548,114.3492,1546,4655,5583,1546,11,4147.74405679097
11499,10,7.105,9185,0.044899636,1548,61.0562,1548,7996,4641,9294,18,2473.3574865685437
11500,8,5.21,9185,0.011054747,1548,259.5962,1546,4655,5583,1546,11,9566.572096494574
11501,9,14.6,9185,0.059490504,280,241.4538,1550,7996,3980,9294,23,11156.754104067946
11502,10,7.72,9185,0.08700498,2013,75.8986,925,7996,5583,1805,22,430.72791247351523
11503,9,10.5,9185,0.047978201,362,156.8946,1553,1553,5583,9294,33,6076.932193263829
11504,9,15.7,9185,0.037307618,726,181.7634,1548,7996,4641,9294,18,7495.339229478917
11505,9,8.3,5019,0.033997436666666665,1136,87.8198,925,7996,5583,1805,22,500.19407921425375
11506,9,6.17,9185,0.017794028,736,65.9826,925,7996,5583,1805,22,374.4240060148125
11507,8,7.71,5019,0.066868428,1989,55.4956,1546,4655,5583,1546,11,1990.0966071804487
11508,9,16.2,9185,0.033218416,726,74.7696,1559,4655,5583,1559,35,4571.132023906415
11509,9,12.85,9185,0.136563316,1989,156.363,1559,4655,5583,1559,35,9654.833764819334
11510,9,19.75,5019,0.018125015,1426,178.266,1543,7996,4641,9294,13,6315.803629292392
11511,9,10.0,5019,0.037581431,1989,130.1994,1559,4655,5583,1559,35,8029.8511545540405
11512,8,16.2,9185,0.173192865,1084,104.399,925,7996,5583,1805,22,594.9534502023853
11513,9,9.285,5019,0.049380234,1426,245.4144,1548,7996,4641,9294,18,10165.176910366992
11514,10,20.0,9185,0.0848414252,280,35.119,1550,7996,3980,9294,23,1572.4344611734323
11515,10,16.35,9185,0.020530851,2013,51.3324,1553,1553,5583,9294,33,1955.106727064796
11516,10,19.35,5019,0.021457551,2013,121.3098,1550,7996,3980,9294,23,5551.352979669073
11517,10,16.2,9185,0.0461370964,1426,42.9454,1553,1553,5583,9294,33,1629.1795073915441
11518,10,15.35,5019,0.055225368,736,149.1734,1548,7996,4641,9294,18,6128.631168105491
11519,10,5.4,9185,0.048213839,858,162.8526,1548,7996,4641,9294,18,6701.315890625307
11520,8,16.25,9185,0.038956596,1548,114.6176,1559,4655,5583,1559,35,7054.047785803274
11521,9,10.395,9185,0.030152986,1086,114.5176,1550,7996,4641,9294,16,4484.802169939231
11522,10,12.8,9185,0.069727079,269,263.6252,1550,4655,3980,9294,21,10515.836634217725
11523,9,5.59,5019,0.056922987,1989,63.4168,1543,7996,4641,9294,13,2206.3151295763814
11524,10,11.395,5019,0.069980785,736,234.4616,1543,7996,4641,9294,13,8328.040961531013
11525,9,13.85,9185,0.034541588,362,116.8492,1553,1553,5583,9294,33,4506.501410707379
11526,9,12.85,9185,0.09232955711111111,2013,233.3642,1543,7996,4641,9294,13,8285.295264690378
11527,9,15.6,9185,0.04497714,1136,243.0854,1550,7996,4641,9294,16,9630.488966268726
11528,9,10.5,5019,0.010972719,1989,164.0842,1553,1553,5583,9294,33,6372.82965502729
11529,8,6.865,9185,0.014015003,726,128.0652,1550,4655,3980,9294,21,5060.570083269518
11530,9,10.895,5019,0.032504504,1426,143.8102,1550,4655,3980,9294,21,5686.801102382997
11531,10,10.5,5019,0.025132415,2013,218.8508,1543,7996,4641,9294,13,7775.823236227463
11532,9,13.1,9185,0.012040955,280,188.253,1559,4655,5583,1559,35,11697.449630565245
11533,10,9.695,9185,0.129368491,2013,185.3898,1559,4655,5583,1559,35,11479.364312634303
11534,9,11.35,5019,0.045236996,1989,103.1016,1543,7996,4641,9294,13,3616.2520628817624
11535,8,19.75,9185,0.014298622,1548,102.5332,1550,7996,4641,9294,16,4012.424035827036
11536,8,6.695,9185,0.075511074,269,192.282,1559,4655,5583,1559,35,11921.895264225866
11537,10,16.2,5019,0.1339192819,1426,175.637,1546,4655,5583,1546,11,6410.091256374376
11538,9,7.565,9185,0.054595405,858,55.693,1553,1553,5583,9294,33,2121.133218914691
11539,8,4.92,9185,0.03453796625,1086,200.3084,1550,7996,4641,9294,16,7913.961139262666
11540,9,14.1,9185,0.154065962,1136,229.3668,880,7996,3980,1805,35,1298.3705799863922
11541,9,13.6,9185,0.009993163,1548,177.637,1550,7996,3980,9294,23,8187.541378851602
11542,10,19.2,5019,0.084934509,1084,154.9314,1550,7996,4641,9294,16,6088.439696778834
11543,9,12.1,9185,0.01148374,1136,163.4526,1559,4655,5583,1559,35,10134.044892371867
11544,9,19.2,9185,0.041193522,1548,131.731,1553,1553,5583,9294,33,5089.021022455664
11545,8,8.05,5019,0.16493563,1136,115.5518,1550,4655,3980,9294,21,4543.208757512461
11546,10,14.85,5019,0.059013051,2013,159.7578,925,7996,5583,1805,22,918.0344782025717
11547,10,14.6,9185,0.059525627,1548,182.1976,1548,7996,4641,9294,18,7508.733103602365
11548,10,12.85,9185,0.053552399,858,184.6608,1548,7996,4641,9294,18,7612.990868234332
11549,9,10.395,5019,0.036882977,736,228.1352,1550,7996,3980,9294,23,10538.62274405538
11550,10,15.85,5019,0.203588239,1086,61.622,925,7996,5583,1805,22,348.1328539346228
11551,9,17.0,5019,0.044470849,1084,143.647,925,7996,5583,1805,22,824.3644284930228
11552,8,7.64,5019,0.070814401,1989,92.412,1550,4655,3980,9294,21,3624.566888654169
11553,9,13.3,9185,0.063825112,1426,149.2708,1546,4655,5583,1546,11,5439.1046793872865
11554,9,15.0,9185,0.075167462,858,138.5838,925,7996,5583,1805,22,794.278523466202
11555,10,21.1,5019,0.020835848,186,129.7994,1543,7996,4641,9294,13,4574.40295517799
11556,10,17.2,5019,0.025145838,1084,146.6418,1553,1553,5583,9294,33,5678.661607830809
11557,10,6.4,9185,0.085098856,1426,42.0796,1546,4655,5583,1546,11,1501.798153724516
11558,9,19.7,9185,0.038704546,362,125.7362,1553,1553,5583,9294,33,4854.207871645331
11559,9,7.785,5019,0.03812554,2013,106.7964,1550,7996,4641,9294,16,4176.388472608496
11560,10,7.435,9185,0.122814466,269,207.5638,1550,7996,4641,9294,16,8191.082898879932
11561,9,13.1,9185,0.075092011,1136,73.2354,1548,7996,4641,9294,18,2973.3278240273003
11562,9,9.6,5019,0.022259937,416,103.999,1553,1553,5583,9294,33,4005.8102399784657
11563,10,8.115,5019,0.032132105,1084,155.4972,1553,1553,5583,9294,33,6025.2435355007065
11564,8,16.6,9185,0.026578464,1426,55.0614,1550,4655,3980,9294,21,2144.5750679175526
11565,8,8.21,9185,0.01082531,362,150.2392,1543,7996,4641,9294,13,5311.963442569271
11566,9,6.655,9185,0.017027915,2013,211.0586,1546,4655,5583,1546,11,7747.455435856492
11567,10,12.8,5019,0.079199274,1136,184.6608,1550,4655,3980,9294,21,7322.679056786019
11568,8,9.395,5019,0.099912754,1086,88.6856,1559,4655,5583,1559,35,5428.622495190889
11569,9,19.35,5019,0.058371696,2013,237.1564,1543,7996,4641,9294,13,8427.398198469664
11570,10,7.76,9185,0.099343484,1989,98.17,925,7996,5583,1805,22,559.3272632845642
11571,9,7.575,9185,0.055703431,1136,195.3768,1543,7996,4641,9294,13,6921.595811499939
11572,10,11.35,5019,0.063483863,1136,85.9856,1546,4655,5583,1546,11,3105.4877963243207
11573,9,10.0,9185,0.06326427488888889,858,118.744,1553,1553,5583,9294,33,4576.972807873051
11574,10,15.85,5019,0.122320725,1086,58.022,1543,7996,4641,9294,13,2013.634975354912
11575,9,12.65,9185,0.062988082,726,160.6578,1550,4655,3980,9294,21,6358.589741931203
11576,9,18.1,9185,0.022445019,2013,97.0094,1548,7996,4641,9294,18,3962.9257392405266
11577,10,12.35,5019,0.038493141,2013,110.957,1550,7996,4641,9294,16,4341.70345882171
11578,9,18.75,9185,0.023937034,1136,100.4042,1546,4655,5583,1546,11,3640.1377303401587
11579,10,7.075,9185,0.058064391,1136,145.1128,1559,4655,5583,1559,35,8959.898582259262
11580,8,5.21,9185,0.010956581,1548,259.9962,1559,4655,5583,1559,35,16241.53117311847
11581,9,9.1,5019,0.008067116,1426,79.9618,1546,4655,5583,1546,11,2892.709415316995
11582,8,11.0,5019,0.087774037,1426,156.663,1553,1553,5583,9294,33,6062.807210141664
11583,10,16.75,9185,0.132603297,858,35.3532,880,7996,3980,1805,35,194.2354062895652
11584,9,13.35,5019,0.014686484,1084,206.3638,1546,4655,5583,1546,11,7573.913312601238
11585,9,20.0,5019,0.028123753,2013,43.2744,1550,7996,3980,9294,23,1947.0425958458502
11586,10,8.775,9185,0.021725581,2013,109.2228,1543,7996,4641,9294,13,3838.3533567827435
11587,10,16.85,5019,0.046432792,1084,94.912,880,7996,3980,1805,35,530.5668315964548
11588,9,8.93,9185,0.028474903,1136,152.334,1548,7996,4641,9294,18,6266.265348785911
11589,8,15.75,9185,0.165700218,1136,37.7506,1553,1553,5583,9294,33,1426.6467344906305
11590,9,11.15,9185,0.128458176,280,67.8142,880,7996,3980,1805,35,376.5197052427714
11591,8,6.92,9185,0.038267861,1136,62.0852,1559,4655,5583,1559,35,3783.594609004677
11592,9,8.645,9185,0.02156804,1084,52.8982,1553,1553,5583,9294,33,2015.5813834923981
11593,9,9.395,5019,0.131460394,1426,85.2198,1553,1553,5583,9294,33,3264.0460859774116
11594,9,13.1,9185,0.074877667,1136,76.6354,1553,1553,5583,9294,33,2932.5005352930784
11595,10,11.395,5019,0.121838154,736,235.8616,880,7996,3980,1805,35,1336.163874270654
11596,10,7.645,5019,0.06665054,1989,41.1112,1553,1553,5583,9294,33,1557.7191568643054
11597,10,7.63,5019,0.134709764,1989,44.8402,1550,7996,3980,9294,23,2014.325750485225
11598,9,6.61,5019,0.029011725,1989,185.9898,1550,7996,3980,9294,23,8566.374016073923
11599,9,8.51,9185,0.016032699,1548,194.8478,1559,4655,5583,1559,35,12109.191863202057
11600,9,20.7,5019,0.047261392,1136,213.5876,1559,4655,5583,1559,35,13273.786120678578
11601,9,8.775,9185,0.109379022,1136,45.4428,1559,4655,5583,1559,35,2751.5587301076916
11602,8,19.25,5019,0.058604732,1426,85.5908,1543,7996,4641,9294,13,2992.0360701954382
11603,10,15.35,5019,0.055425341,736,149.3734,1543,7996,4641,9294,13,5269.078988263184
11604,8,20.5,9185,0.036213591,2013,122.3756,1548,7996,4641,9294,18,5014.583404876741
11605,10,11.3,9185,0.047486615,1548,180.066,1559,4655,5583,1559,35,11159.777313578068
11606,9,8.395,9185,0.126021818,362,253.204,880,7996,3980,1805,35,1435.9801384485163
11607,10,7.905,9185,0.054976522,1426,109.7254,1550,7996,4641,9294,16,4290.648935934497
11608,9,18.2,9185,0.12695078944444446,858,42.9086,880,7996,3980,1805,35,236.49521458447043
11609,9,10.1,9185,0.030331567,858,153.7656,1546,4655,5583,1546,11,5611.265054118753
11610,10,19.0,9185,0.118091992,1989,132.6626,880,7996,3980,1805,35,744.6485183714098
11611,9,15.7,9185,0.037051812,726,182.8634,1559,4655,5583,1559,35,11339.80608233327
11612,8,18.7,9185,0.057537445,1136,86.3566,1550,7996,3980,9294,23,3924.9977925471176
11613,9,7.275,9185,0.028061488,1989,145.076,1546,4655,5583,1546,11,5289.7746019397055
11614,9,12.15,9185,0.061986186,269,35.6532,1559,4655,5583,1559,35,2152.0649379957385
11615,10,14.5,9185,0.019475371,280,163.621,1550,7996,3980,9294,23,7524.694731704535
11616,9,17.25,9185,0.042307304,1136,171.1764,1550,4655,3980,9294,21,6785.503892026919
11617,9,20.2,9185,0.112956552,1548,124.9046,1543,7996,4641,9294,13,4389.022107353485
11618,9,12.15,9185,0.029517792,1548,114.815,1550,7996,4641,9294,16,4496.767563649721
11619,9,19.7,9185,0.073078549,1426,109.6912,880,7996,3980,1805,35,614.2312971511094
11620,9,12.5,5019,0.062291551,1086,197.1426,1553,1553,5583,9294,33,7661.192424549954
11621,9,17.85,9185,0.065491357,1426,148.705,1559,4655,5583,1559,35,9183.795510946105
11622,8,11.5,9185,0.014860557,269,174.008,1550,7996,3980,9294,23,8013.264424711361
11623,9,11.3,9185,0.056664709,1086,248.0118,1546,4655,5583,1546,11,9112.570325442292
11624,8,12.8,5019,0.113832939,416,138.4838,1550,7996,4641,9294,16,5430.101053682411
11625,9,6.895,9185,0.022460575,736,142.9812,1550,7996,3980,9294,23,6559.979857782482
11626,9,12.85,9185,0.030616733,269,251.704,1550,7996,3980,9294,23,11648.73585971759
11627,8,8.155,5019,0.033392905,1426,73.5354,1559,4655,5583,1559,35,4494.442497908405
11628,8,16.85,9185,0.04459498,2013,183.1266,1546,4655,5583,1546,11,6697.98774843453
11629,9,17.85,5019,0.046872134,2013,122.3388,1543,7996,4641,9294,13,4302.600707035267
11630,10,8.365,9185,0.071786706,362,39.3506,1553,1553,5583,9294,33,1489.809146628684
11631,8,9.395,9185,0.103912541,1989,234.2932,1550,4655,3980,9294,21,9323.005933039538
11632,10,5.78,9185,0.025484041,726,143.8102,880,7996,3980,1805,35,809.9658478404411
11633,10,13.65,9185,0.026632476,416,231.9668,925,7996,5583,1805,22,1342.454223022894
11634,10,5.785,5019,0.094279524,2013,89.7856,880,7996,3980,1805,35,500.97639069389487
11635,8,13.35,9185,0.032311584,736,63.3194,1546,4655,5583,1546,11,2277.746258782127
11636,10,18.35,5019,0.093840198,2013,86.8882,1559,4655,5583,1559,35,5317.305344285822
11637,10,13.8,9185,0.140668056,1136,264.4884,1559,4655,5583,1559,35,16469.11168271825
11638,8,20.2,9185,0.066305026,1548,62.351,1543,7996,4641,9294,13,2168.1916690211438
11639,8,10.5,9185,0.019079308,726,187.524,1550,4655,3980,9294,21,7452.5516889642995
11640,8,12.6,9185,0.024174597,1136,33.2874,1553,1553,5583,9294,33,1258.7432248487387
11641,7,14.75,9185,0.088889913,1989,114.1518,1559,4655,5583,1559,35,7016.999294057272
11642,10,10.1,9185,0.032096024,1084,51.1008,1550,7996,4641,9294,16,1975.272265703929
11643,10,14.1,9185,0.066863337,1989,197.9084,1550,7996,4641,9294,16,7810.564938776953
11644,9,16.5,9185,0.036464158,1548,180.1318,1559,4655,5583,1559,35,11167.954226215385
11645,10,7.63,5019,0.135471737,1989,45.2402,1543,7996,4641,9294,13,1563.5591612032958
11646,8,13.8,5019,0.057194086,1989,233.6984,1543,7996,4641,9294,13,8302.787869832793
11647,9,8.35,5019,0.127127013,1426,75.4354,1548,7996,4641,9294,18,3061.899362526232
11648,9,11.65,5019,0.1328021,1989,82.4908,880,7996,3980,1805,35,459.43162274256736
11649,9,8.6,9185,0.069080314,1548,89.6146,1559,4655,5583,1559,35,5489.177266053725
11650,9,20.25,5019,0.018843242,2013,221.6772,1548,7996,4641,9294,18,9179.051309361714
11651,9,8.575,5019,0.071992202,1136,196.0794,1548,7996,4641,9294,18,8088.272662841025
11652,9,17.85,9185,0.052133441,1989,120.6072,1553,1553,5583,9294,33,4651.184299516783
11653,10,5.615,9185,0.126024084,858,124.573,1548,7996,4641,9294,18,5097.38620538756
11654,10,12.15,9185,0.145335007,858,224.9404,1548,7996,4641,9294,18,9290.367549743147
11655,10,9.3,9185,0.088574755,1084,145.4786,1559,4655,5583,1559,35,8977.661822324297
11656,10,7.56,9185,0.063870008,1426,154.563,1550,4655,3980,9294,21,6113.447784181285
11657,9,9.195000000000002,5019,0.063704181,1426,83.6566,1559,4655,5583,1559,35,5119.132945912077
11658,10,10.8,9185,0.08288617,1136,189.9504,1546,4655,5583,1546,11,6945.770668161447
11659,10,16.2,5019,0.129148687,1426,176.337,1543,7996,4641,9294,13,6229.6155306099845
11660,9,13.0,5019,0.070301658,1989,65.5484,1550,7996,3980,9294,23,2965.2534101027663
11661,8,9.5,9185,0.035769323,362,225.0088,1550,7996,4641,9294,16,8906.056132453026
11662,8,18.7,9185,0.057526565,1136,85.2566,1550,7996,4641,9294,16,3320.129295649137
11663,9,7.235,9185,0.100369729,1989,196.9452,1546,4655,5583,1546,11,7203.846809331754
11664,8,19.7,5019,0.159923438,1084,253.0014,1559,4655,5583,1559,35,15739.836363711058
11665,9,11.1,9185,0.110672104,2013,191.1846,1550,7996,3980,9294,23,8793.422618885817
11666,10,7.155,5019,0.168447861,416,35.8874,1550,4655,3980,9294,21,1384.6822742573536
11667,9,7.825,9185,0.185913021,1548,252.4698,1553,1553,5583,9294,33,9835.652695746527
11668,9,8.905,9185,0.143938721,1426,60.3878,1543,7996,4641,9294,13,2096.6197326016427
11669,8,15.5,5019,0.156168446,1989,146.7418,1559,4655,5583,1559,35,9049.852861002264
11670,9,9.195,9185,0.015883951,1086,83.4592,1550,4655,3980,9294,21,3274.750604273194
